business_id,state,longitude,latitude,name,stars,catstr,ClustNum,Area,Number members,Density,AvgRating
xeysfxV3Y9rWe_smQQBwnA,QC,-73.5823901,45.5174678,Le Roi Du Plateau,5.0,Portuguese|Restaurants,64,755,120,0.158940397351,3.74583333333
0wO_vZKvKGd6JFAnV7h3-Q,QC,-73.5562895,45.503289,Casa de Mateo,3.0,Mexican|Restaurants,28,2207,199,0.0901676483915,3.62814070352
XfWtEoivr71v5SISpHPz9w,QC,-73.5945222,45.5238362,La Porte de L'Inde,3.0,Indian|Restaurants,23,1084,92,0.0848708487085,3.875
juPJLsdcBhNY2xBStdJt9A,QC,-73.6135152,45.5408267,Vincent Sous-Marins,2.5,Restaurants,22,932,80,0.0858369098712,3.8
JGOlhdxTu6jqLIYp7rI8_w,QC,-73.6093780106,45.5196220302,Café Souvenir,3.5,Cafes|Restaurants,5,1409,24,0.0170333569908,3.8125
MBYz3r_77mdQvb_iR_zi-A,QC,-73.6136037,45.5328965,Restaurant Lucca,4.0,Restaurants|Italian,40,453,55,0.121412803532,3.96363636364
9NIHay196mpHRJ4gwqL0cg,QC,-73.6592727,45.5582331,Ichi Sushi,4.5,Sushi Bars|Restaurants,51,4128,14,0.00339147286822,3.75
rwDYski4PmQzZdSec_8Z_w,QC,-73.5828733,45.5238193,Restaurant Rapido Du Plateau,3.5,Poutineries|Breakfast & Brunch|Diners|Restaurants,64,755,120,0.158940397351,3.74583333333
4aF5k-3YNNj8l2xOrEe9vA,QC,-73.613435,45.5407877,Restaurant Little Saigon,3.0,Thai|Vietnamese|Chinese|Restaurants,22,932,80,0.0858369098712,3.8
SYJD-H4UgnTB4V3D2oOGJQ,QC,-73.5661674,45.5069483,Dairy Queen,3.0,Food|Ice Cream & Frozen Yogurt|Fast Food|Restaurants,80,352,121,0.34375,3.46280991736
ytFj03I_--CXUoR_fsK69g,QC,-73.5706526,45.510274,Pizza Ben,3.5,Pizza|Restaurants,97,425,73,0.171764705882,3.53424657534
7WHlCAx5R76Q6Z4f3JgUnQ,QC,-73.5643415,45.5156293,Restaurant Bombay,3.0,Indian|Restaurants,18,465,89,0.191397849462,3.62359550562
Z80K0SyfM_P5PAaC5tBP-w,QC,-73.5540441,45.5209489,Restaurant La Strega Du Village,4.0,Restaurants|Italian,59,1902,89,0.046792849632,3.70786516854
tjYVtqLgBxIrLa7e-cWGww,QC,-73.6566093,45.5627204,Pasta Express,3.0,Restaurants|Event Planning & Services|Venues & Event Spaces|Italian,51,4128,14,0.00339147286822,3.75
Eti9CzKaIkN3CYrlE4CyPA,QC,-73.5900845,45.5264567,Restaurant Chez Claudette,3.0,Canadian (New)|Restaurants,23,1084,92,0.0848708487085,3.875
PaAgxdubIo7JOFIOVqhKJw,QC,-73.5606387,45.5084158,Banh Mi Cao Thang,2.0,Vietnamese|Sandwiches|Restaurants,80,352,121,0.34375,3.46280991736
5nTvNRLnpeFKd6r0X2af3w,QC,-73.5563378,45.501197,Olive & Gourmando,4.5,Cafes|Restaurants,28,2207,199,0.0901676483915,3.62814070352
HsPYsZnx6NHeHF61hkPWug,QC,-73.5746549722,45.5168591104,Else's,4.5,Bars|American (Traditional)|Nightlife|Restaurants,0,366,113,0.308743169399,3.75663716814
fHX3KZeGHdobo-lxEeFdLA,QC,-73.5607991,45.5079412,La Maison VIP,4.0,Chinese|Restaurants,80,352,121,0.34375,3.46280991736
4kWZUrfVJNnnyhEUfJVMAw,QC,-73.564872,45.504873,Yu Hang,3.5,Chinese|Restaurants,80,352,121,0.34375,3.46280991736
jS1sgQNnGuIoirgxLnT68A,QC,-73.5855488,45.5249797,Ouzeri,4.0,Greek|Restaurants,64,755,120,0.158940397351,3.74583333333
foeDAELw1ATEmscJ3R2m3w,QC,-73.5936744,45.5366689,McDonald's,2.5,Burgers|Fast Food|Restaurants,62,764,47,0.0615183246073,3.92553191489
t578Gz0FdfudO_57qptVkA,QC,-73.5531172,45.5062751,The Maple Delights,4.5,Food|Specialty Food|Cafes|Restaurants|Desserts,28,2207,199,0.0901676483915,3.62814070352
F1yXOy92AGumUP1ef0RTgA,QC,-73.5955703,45.5242301,Restaurant Soy,3.5,Chinese|Restaurants,23,1084,92,0.0848708487085,3.875
mUYfwfaOJBQWyJnMKq1efg,QC,-73.5938056,45.5360012,Restaurant Dong Que,4.0,Vietnamese|Restaurants,62,764,47,0.0615183246073,3.92553191489
PTar10ahzWnyEZ2iWiylOw,QC,-73.5656405,45.5151454,Chez Gatsé,4.0,Restaurants,18,465,89,0.191397849462,3.62359550562
_-6I6VXjr-NiwIBa_1uI4A,QC,-73.5611265,45.5127916,Bistro Sanguinet,2.0,Cafes|Restaurants,18,465,89,0.191397849462,3.62359550562
o0JscnlNBXR1XeGWtcVqjg,QC,-73.5583015,45.5040239,Cafe Trattoria Pane E Vino,4.0,Restaurants|Italian,28,2207,199,0.0901676483915,3.62814070352
BR29jeG-dtbPSXS6SBImDA,QC,-73.6010889,45.5234146,Cafe Local,3.5,Cafes|Restaurants,98,475,62,0.130526315789,3.9435483871
j7zS_0DU-nMBWpgjOLsZnA,QC,-73.6393628,45.5469721,Sushi Naniyori,4.5,Sushi Bars|Restaurants,81,2571,19,0.00739012057565,3.94736842105
NL1HOTSRqNFR4U8qHZthAA,QC,-73.5948595,45.5233326,Wilensky's Light Lunch,4.0,Food|Delis|Restaurants,23,1084,92,0.0848708487085,3.875
X0FicGU6XbPmCXzE7Wq5QQ,QC,-73.6155741,45.5373204,Tim Hortons,3.0,Food|Donuts|Coffee & Tea|Sandwiches|Restaurants,22,932,80,0.0858369098712,3.8
a_C29DaQinfCgowt8Qf-IQ,QC,-73.6048635,45.5245769,Milani Restaurant,2.0,Vietnamese|Restaurants,98,475,62,0.130526315789,3.9435483871
-XUMQ8i1DFLahHSfbev10A,QC,-73.5847417,45.5192651,Restaurant Tibetan Om,4.0,Indian|Restaurants,64,755,120,0.158940397351,3.74583333333
x_wGI7BzF88vCm791evO6w,QC,-73.6113404,45.5324813,Restaurant El Amigo,4.0,Mexican|Restaurants,40,453,55,0.121412803532,3.96363636364
p4KSlMUoYOyLBN4Igy3jmw,QC,-73.5638079,45.509902,Restaurant La Belle Province,3.0,Fast Food|Restaurants,80,352,121,0.34375,3.46280991736
UTesNnnvWlUtxoK_etQt8A,QC,-73.591585,45.518667,Terrasse Lafayette,4.0,Greek|Pizza|Restaurants,23,1084,92,0.0848708487085,3.875
5HtNArFFs1a7UKTi87oxSw,QC,-73.5722255,45.5354211,La Fromagerie Hamel,5.0,Cheese Shops|Food|Caterers|Specialty Food|Delis|Event Planning & Services|Restaurants,34,1078,71,0.0658627087199,3.66901408451
Lj4kC3eahN1VVK9ai7QmAQ,QC,-73.5750266,45.5250659,La Fonderie,3.5,Fondue|Restaurants,89,379,93,0.245382585752,3.67204301075
r1wVUmJdEwqEe7P5u2e4TA,QC,-73.5765521,45.5308281,Chez Cora,2.5,Breakfast & Brunch|Restaurants,34,1078,71,0.0658627087199,3.66901408451
xTXMD6k3QPjiblnFFG3TvQ,QC,-73.5581483,45.5180883,Chipotle & Jalapeño,3.5,Mexican|Restaurants,59,1902,89,0.046792849632,3.70786516854
GTdAV8Q9p4e2ktC2XvqeKA,QC,-73.5548667,45.5024705,Porto Mar,4.0,Portuguese|Mediterranean|Restaurants,28,2207,199,0.0901676483915,3.62814070352
jo_jNuApD1CophwbgmeroA,QC,-73.6149661,45.5347435,Camellia Sinensis,4.0,Food|Coffee & Tea|Cafes|Restaurants,22,932,80,0.0858369098712,3.8
nBBEE1YVO0atXbkxfrNPhQ,QC,-73.5735219,45.534073,Restaurant Les Heritiers,4.0,French|Restaurants,34,1078,71,0.0658627087199,3.66901408451
Cyk7dBAEE8UJoqhD-nqUJw,QC,-73.5580148,45.5163844,Mikes Restaurants,2.5,Canadian (New)|Restaurants,59,1902,89,0.046792849632,3.70786516854
hW4l08vchArtx11rWKTYaw,QC,-73.5848564,45.5193081,Club Espagnol de Québec,3.5,Tapas/Small Plates|Spanish|Restaurants,64,755,120,0.158940397351,3.74583333333
HS2mBnsyFqlXrePt8AAWJQ,QC,-73.5532989,45.507925,Le Fripon,2.5,Brasseries|French|Restaurants,28,2207,199,0.0901676483915,3.62814070352
7cT_HVp5mjyzCNrm738MZA,QC,-73.6603974,45.5746531,Bistro Des Moulins,3.5,Landmarks & Historical Buildings|Mediterranean|Public Services & Government|Restaurants,51,4128,14,0.00339147286822,3.75
z6KAEMdBBk-nzlzO0p8Mog,QC,-73.6138803,45.5381906,Marché Hung Phat,4.5,Food|Grocery|Vietnamese|Delis|Restaurants,22,932,80,0.0858369098712,3.8
liOErDw1_wXoFVE-BmZhMw,QC,-73.6121501,45.5234215,Restaurant Tonnerre De Brest,4.0,French|Restaurants,5,1409,24,0.0170333569908,3.8125
bVcXnHtJ38JlmRW-Jf_ylA,QC,-73.574296,45.5224731,Restaurant La Colombe,4.5,French|Restaurants,89,379,93,0.245382585752,3.67204301075
F6bi3LxZyuydcVtam38hSA,QC,-73.6133624,45.5222533,Le Paris Beurre,4.0,French|Restaurants,5,1409,24,0.0170333569908,3.8125
QVmZlZVnyRBS3xDUYPS3WQ,QC,-73.5473524,45.5280624,Restaurant Le Grain De Sel,4.5,French|Restaurants,59,1902,89,0.046792849632,3.70786516854
v9mHZU00k-HJH3fUj2r1JA,QC,-73.5936732,45.5233308,Restaurant La Cucina,4.5,Restaurants|Italian,23,1084,92,0.0848708487085,3.875
a2CNip7uwHDuy-RlNxS_CQ,QC,-73.5870681,45.5455874,Resto La Menthe Poivree,4.5,French|Restaurants,26,1187,24,0.0202190395956,4.0625
dbr8T9yFshgHmgjYutcSGg,QC,-73.5962705,45.5245008,L'Atelier,4.0,French|Restaurants,23,1084,92,0.0848708487085,3.875
6HlFWKFchmeZgkZ2G-qEMQ,QC,-73.5732717,45.509181,Wing Fa Enr,4.0,Chinese|Restaurants,97,425,73,0.171764705882,3.53424657534
1ZR_Fi1Jpjl4qyCTrp9zFg,QC,-73.6162786,45.5190019,Van Horne Pizzeria,4.0,Pizza|Restaurants,5,1409,24,0.0170333569908,3.8125
uLfsD-dwNtHTycbIt7PLAg,QC,-73.6066601,45.5378543,Le Roi du Smoked Meat,3.5,Diners|Restaurants,62,764,47,0.0615183246073,3.92553191489
W2VRvVzi938xSpz2Xd4Vfw,QC,-73.5550216,45.5195706,Mozza Pâtes et Passions,3.5,Italian|Canadian (New)|Restaurants,59,1902,89,0.046792849632,3.70786516854
_2HWFHK32CRER39vR40oRQ,QC,-73.6021762,45.5270321,Royal Submarine Sandwiches,2.5,Sandwiches|Restaurants,98,475,62,0.130526315789,3.9435483871
5nXk2CTjNiE4keXQ32FCuQ,QC,-73.5636821,45.5150881,Pizzeria Dei Compari,4.0,Pizza|Restaurants,18,465,89,0.191397849462,3.62359550562
ElTdljGpkETYZIYegTK9JA,QC,-73.5644274,45.5153917,Frite Alors,4.0,Burgers|Diners|French|Restaurants,18,465,89,0.191397849462,3.62359550562
3qUBQaH3qUVgGNQC_c5nsg,QC,-73.5876501,45.5187427,Sushi 111,3.5,Food|Grocery|Sushi Bars|Restaurants,64,755,120,0.158940397351,3.74583333333
i2IHXrDgGumZ32MdZLIgaA,QC,-73.5739146,45.5228961,Restaurant Le Piton De La Fournaise,4.5,Cajun/Creole|African|French|Restaurants,89,379,93,0.245382585752,3.67204301075
Cco-UbkCSjxdsBQKovn1Yg,QC,-73.6154682,45.5344434,Ristorante Primo & Secondo,4.0,Wine Bars|Bars|Restaurants|Nightlife|Italian,22,932,80,0.0858369098712,3.8
MS2jb5dWW1DR_JIYziPV_w,QC,-73.5543287,45.5206504,Le Planète,3.0,Wine Bars|Bars|Nightlife|Canadian (New)|Restaurants,59,1902,89,0.046792849632,3.70786516854
M-V37VyFtqV6eBBciT7nQg,QC,-73.5752384,45.5322104,Cafe Second Cup,3.5,Cafes|Restaurants,34,1078,71,0.0658627087199,3.66901408451
AmNZZkbVXVwJvnsYQg3DDw,QC,-73.5983723,45.519414,Rumi,3.5,Middle Eastern|Restaurants,23,1084,92,0.0848708487085,3.875
4iNWbV1LvPS3QB0_FWv2Tw,QC,-73.5571226,45.5176225,Restaurant La Piazzetta,3.5,Restaurants,59,1902,89,0.046792849632,3.70786516854
Hn3vqlBkic_BB4v35MHyZw,QC,-73.5601439,45.503743,Restaurant Fourquet Fourchette,4.0,French|Restaurants,80,352,121,0.34375,3.46280991736
PJIPeWozralif-2mf43kRQ,QC,-73.5712438,45.5084121,Cafe Imagination,3.0,Breakfast & Brunch|Restaurants,97,425,73,0.171764705882,3.53424657534
dvJ2ZVDCxj_HWCUeE8LPxQ,QC,-73.56960214,45.5180886785,Restaurant L'Évidence,3.5,Breakfast & Brunch|Restaurants,0,366,113,0.308743169399,3.75663716814
kQ6aV_bLNQr4foX-NRn8yA,QC,-73.5888375,45.5268136,Restaurant Shiki Sushi,3.0,Restaurants|Sushi Bars|Event Planning & Services|Caterers,64,755,120,0.158940397351,3.74583333333
e8Xh5J6w4UngNoiRc5hLNQ,QC,-73.5767768762,45.5210395487,Gourmet Asian Fusion,4.0,Asian Fusion|French|Restaurants,89,379,93,0.245382585752,3.67204301075
U9gYVH5VjlyyiD7DCrsXrA,QC,-73.5620395,45.5076747,Maison Kam Fung,3.5,Dim Sum|Chinese|Restaurants,80,352,121,0.34375,3.46280991736
mMUG5-3Q-XY1I7-yBHwpnA,QC,-73.5805814,45.5192658,Rotisserie Romados,4.5,Bakeries|Food|Portuguese|Barbeque|Restaurants,64,755,120,0.158940397351,3.74583333333
SrmJR2HWr9PFIZN3Ocg-EQ,QC,-73.6098348,45.5307947,Restaurant Douro,4.5,Portuguese|Restaurants,40,453,55,0.121412803532,3.96363636364
PxQzMRq7631j2pVdldIATw,QC,-73.605447,45.5617369,Marche Kim Hour,3.5,Food|Grocery|Vietnamese|Restaurants,66,3000,18,0.006,3.69444444444
bVn6Eix6LzCx0nIWjOo6Vw,QC,-73.6073684692,45.5236682253,Lester's Deli,4.0,Delis|Sandwiches|Restaurants,5,1409,24,0.0170333569908,3.8125
IA3-WROjjRrlmzeF-EmjTQ,QC,-73.561195,45.5085155,Shun Lee alimentation & thé,4.5,Food|Ethnic Food|Restaurants|Chinese|Specialty Food,80,352,121,0.34375,3.46280991736
WJeyavN7N98-3E5HFLMM4Q,QC,-73.5792,45.5225114,Rockaberry,4.0,Canadian (New)|Restaurants,89,379,93,0.245382585752,3.67204301075
_brTXNvnS13omP_B1Bbihw,QC,-73.583601,45.524057,La Merveille du Vietnam,1.5,Vietnamese|Sushi Bars|Japanese|Restaurants,64,755,120,0.158940397351,3.74583333333
T903SkJTdLjDrSwEKH1rgA,QC,-73.5533604,45.5079497,Restaurant A L'aventure,3.5,French|Restaurants,28,2207,199,0.0901676483915,3.62814070352
fC5oOmgnngArg_EiqGqxzA,QC,-73.5770787,45.5303153,La Maison Thai,2.0,Thai|Restaurants,34,1078,71,0.0658627087199,3.66901408451
ykFMXZqICM3swLtvJYWidQ,QC,-73.6195176,45.5331108,Restaurant Nhu Y,4.0,Soup|Vietnamese|Restaurants,22,932,80,0.0858369098712,3.8
2c-wfOepOw-m2U1Bb4bAIA,QC,-73.5795328,45.5268401,Tampopo,3.0,Thai|Vietnamese|Chinese|Restaurants,89,379,93,0.245382585752,3.67204301075
hJcJwIBp6gStbNaFLOss9A,QC,-73.6097208,45.5341883,Ristorante Da Enrico,3.0,Restaurants|Pizza|Italian,40,453,55,0.121412803532,3.96363636364
Y45MLDfWN8dzPchqSG_A1w,QC,-73.5560979,45.5183974,Wok Et Soupe,3.0,Chinese|Restaurants,59,1902,89,0.046792849632,3.70786516854
Q9LNT8I21O7AuefRhFXDVA,QC,-73.6133644,45.5324148,Café Epoca,3.5,Restaurants|Cafes|Italian,40,453,55,0.121412803532,3.96363636364
ln9h7xsY_PbXQWeZk8EUcg,QC,-73.6044453,45.524736,Café Le Dépanneur,4.0,Cafes|Restaurants,98,475,62,0.130526315789,3.9435483871
SLFnRV-PwHziyAZWdWj_FQ,QC,-73.6305108,45.5406715,Ange Ricky,4.0,Caribbean|Haitian|Restaurants,81,2571,19,0.00739012057565,3.94736842105
oi8kGXayDxQoHdBkfGaVXA,QC,-73.5960322,45.5246587,Mei Le Cafe Chinois,4.0,Cafes|Restaurants,23,1084,92,0.0848708487085,3.875
FO6CWml1n3iOhLU--zvyWg,QC,-73.5554784,45.5021893,Restaurant Gandhi,3.5,Indian|Restaurants,28,2207,199,0.0901676483915,3.62814070352
PvwTABKmPJXGWsEYp1owqQ,QC,-73.5787522,45.5177751,Au Coin Berbere,4.0,Canadian (New)|Restaurants,0,366,113,0.308743169399,3.75663716814
SEw0_YFjXtRc1pQ0I5HLCw,QC,-73.584645,45.5220814,Resto Lychee,4.5,Thai|Chinese|Restaurants,64,755,120,0.158940397351,3.74583333333
Wn9K0O010E81YYsM1BTBCQ,QC,-73.5863902,45.5257154,Pizzaiolle La,3.5,Restaurants|Pizza|Italian,64,755,120,0.158940397351,3.74583333333
2sH1oH-vuW-XtPEeQsltCg,QC,-73.559122,45.504872,Comptoir Express Noobox,1.5,Fast Food|Restaurants,80,352,121,0.34375,3.46280991736
0sTCn7-EUMoztQdrbbt67w,QC,-73.6052995,45.5239875,HELM Microbrasserie,3.0,Brasseries|Restaurants,98,475,62,0.130526315789,3.9435483871
jq8oEtE2b7HyVAXsHkXSPA,QC,-73.6280929,45.5441564,Quebec Delicatessen,3.5,Delis|Sandwiches|Restaurants,81,2571,19,0.00739012057565,3.94736842105
T1XOnKixdn10ILcNYcrTBw,QC,-73.6051609,45.5390593,Caffe Mille Gusti,4.0,Food|Coffee & Tea|Cafes|Restaurants,62,764,47,0.0615183246073,3.92553191489
6CvV6e57dnliroUmefpOLw,QC,-73.5525034,45.5089369,Le Club Chasse et Pêche,4.5,Canadian (New)|French|Restaurants,28,2207,199,0.0901676483915,3.62814070352
PGaHpoxm0CWTKhB1Qy2p4Q,QC,-73.5590571,45.5008293,Presse Cafe,3.5,French|Restaurants,28,2207,199,0.0901676483915,3.62814070352
lPgwznPyAehZ0qbY8vFIWg,QC,-73.5535081,45.5073175,Restaurant Galianos,3.5,Restaurants|Italian,28,2207,199,0.0901676483915,3.62814070352
vOIM0Vk8vw0bplqGjuUIdg,QC,-73.5822379,45.5181263,Mysore Indian Cuisine,3.5,Pakistani|Indian|Middle Eastern|Restaurants,64,755,120,0.158940397351,3.74583333333
cyibZ2ijuDshKHlQs4IB5w,QC,-73.5712009,45.5182854,Nil Bleu Restaurant,4.0,Ethiopian|Restaurants,0,366,113,0.308743169399,3.75663716814
tR7GSbI-T0LoynLtkq4BxA,QC,-73.5608419683,45.5105489815,Restaurant Sai Gwan,3.5,Dim Sum|Chinese|Restaurants,80,352,121,0.34375,3.46280991736
7ckkAthNdx16RRfcTM4YdQ,QC,-73.6136628,45.5410412,Restaurant El Jibaro,4.5,Canadian (New)|Restaurants,22,932,80,0.0858369098712,3.8
ziHR6az88Vt-I97tGeblQg,QC,-73.5751145,45.5103438,Pita Pit,3.5,Sandwiches|Restaurants,97,425,73,0.171764705882,3.53424657534
7lal9aFhyfm5n3GX8XZ7SQ,QC,-73.5626759,45.5208802,Restaurant Carte Blanche,4.0,French|Restaurants,18,465,89,0.191397849462,3.62359550562
Zk0u8UMRjPTQC0KMS1Kaqg,QC,-73.5531506,45.5091915,A'propos Cafe,3.5,Cafes|Restaurants,28,2207,199,0.0901676483915,3.62814070352
NPtqroQKbWg2oKl0kpn3kw,QC,-73.5590511,45.5015752,Restaurant Szechuan,4.0,Chinese|Restaurants,28,2207,199,0.0901676483915,3.62814070352
xk4FO3d4cn3ymMN9uIqNGA,QC,-73.5918307,45.5241657,La Chronique,4.5,French|Restaurants,23,1084,92,0.0848708487085,3.875
NeduS2sk4T2nIah8B5GNuA,QC,-73.5576987,45.5020021,Cafe Titanic,4.0,Cafes|Restaurants,28,2207,199,0.0901676483915,3.62814070352
ay5StmNCKJ7FtrEobQk_HQ,QC,-73.5595779,45.5026817,XO Le Restaurant,4.5,French|Restaurants,28,2207,199,0.0901676483915,3.62814070352
Qifoi_o0ddFrNrUEpTiCiQ,QC,-73.5611507,45.5025893,Steak Frites St-Paul,3.5,Steakhouses|French|Restaurants,80,352,121,0.34375,3.46280991736
MRBR17eVWS-ZRY6eYOzkCA,QC,-73.5863538,45.5306134,Steak Frites St-Paul,2.5,Seafood|Steakhouses|French|Restaurants,64,755,120,0.158940397351,3.74583333333
_q4ZzkHAVYEEg7ruKcN2vw,QC,-73.5732673,45.5142589,Restaurant Shish-Taouk,2.5,Middle Eastern|Restaurants,0,366,113,0.308743169399,3.75663716814
rxmt7qklWLUYyt-pay-2wg,QC,-73.5943092,45.5211166,Restaurant Juni,4.0,Sushi Bars|Restaurants,23,1084,92,0.0848708487085,3.875
sF52kjq1dsGpvFY55VuKhA,QC,-73.5830304,45.5240046,Fameux Viande Fumee Et Charcuterie,3.5,Canadian (New)|Restaurants,64,755,120,0.158940397351,3.74583333333
9LzftfQm9S_bjpW_hl3xiw,QC,-73.5881203,45.5209201,Paolo's Machine Expresso,4.5,Cafes|Restaurants,64,755,120,0.158940397351,3.74583333333
evpAmvJMiHtGnBZe5l0UNA,QC,-73.5497095,45.5278136,Petit Bistro Le,4.5,Restaurants,59,1902,89,0.046792849632,3.70786516854
q1xcnBge1er11RmtkBE_3g,QC,-73.5956646,45.5228438,Barros Luco,4.0,Spanish|Sandwiches|Restaurants,23,1084,92,0.0848708487085,3.875
hdKMuZNqumUYzPh8w3Kscg,QC,-73.5784367,45.5166724,Odaki Restaurant Japonais,2.0,Japanese|Restaurants,0,366,113,0.308743169399,3.75663716814
N8bJRj1zaouV_ic2Skqp4g,QC,-73.5660914,45.5164233,Restaurant Shezan,3.5,Pakistani|Indian|Middle Eastern|Restaurants,18,465,89,0.191397849462,3.62359550562
Nxx4UNavxROQ5hFgZz8k3A,QC,-73.6025347,45.5223645,Navarino boulangerie café,4.0,Cafes|Restaurants,98,475,62,0.130526315789,3.9435483871
vmSUf42iBHD0oMupCx60BA,QC,-73.5742556,45.5332386,Cafe Asia,3.0,Asian Fusion|Restaurants,34,1078,71,0.0658627087199,3.66901408451
aM4rOQLbwpAjL3Xkgaevfw,QC,-73.5704654,45.5183216,Restaurant Le Boeuf Gourmand,3.5,French|Restaurants,0,366,113,0.308743169399,3.75663716814
A81O-DmzwQNcFuougCyq5A,QC,-73.5778048,45.5349972,Restaurant Le Pegase,4.5,French|Restaurants,34,1078,71,0.0658627087199,3.66901408451
CtmTLJdR1PkhWWZIcIojiA,QC,-73.5751145,45.5103438,Cultures Thai Express,3.5,Thai|Restaurants,97,425,73,0.171764705882,3.53424657534
HkqISCIs8ItWtI-ftgloFQ,QC,-73.6026368,45.5359052,La Queue De Cochon,4.5,Food|Specialty Food|Delis|Sandwiches|Restaurants,62,764,47,0.0615183246073,3.92553191489
dlVVSLmEKNWgfuhbbOC56g,QC,-73.5780424,45.5293326,Wakamono Restaurant,3.5,Sushi Bars|Restaurants,34,1078,71,0.0658627087199,3.66901408451
OPwehEd2OdsXF8Jn9Tkhvg,QC,-73.5824538,45.5245056,Café Noir,2.5,Cafes|Restaurants,64,755,120,0.158940397351,3.74583333333
Jp7xy07WC5aWYGjNr1XM1Q,QC,-73.5834717,45.5242078,Yoy Cafe,2.5,Vietnamese|Sushi Bars|Japanese|Restaurants,64,755,120,0.158940397351,3.74583333333
uZViVY6Um3V0logVGPxfiA,QC,-73.5840684,45.5246719,Restaurant Ginza,2.5,Japanese|Restaurants,64,755,120,0.158940397351,3.74583333333
uN84PXx7d5MbT6oSCmhZJA,QC,-73.5775074,45.5162375,Prato Pizzeria Cafe,4.0,Pizza|Restaurants,0,366,113,0.308743169399,3.75663716814
Zcf_Ll1bhYZMM-tdMUN9Ow,QC,-73.5851814124,45.5177350286,La Chilenita,4.0,Latin American|Restaurants,64,755,120,0.158940397351,3.74583333333
OqAJmCNvqBN83X3pP-oVjA,QC,-73.6034447,45.5259512,L'Assommoir Bernard,3.5,Arts & Entertainment|Music Venues|Tapas Bars|Mediterranean|Nightlife|Restaurants,98,475,62,0.130526315789,3.9435483871
G_t-j_iRy3_6hYZiVoEwqA,QC,-73.5660955,45.51639,L'amère À Boire,4.0,Pubs|Tapas Bars|Nightlife|Bars|Restaurants,18,465,89,0.191397849462,3.62359550562
ggkx9aiMqHiYLE9oPtK56g,QC,-73.606718,45.5373772,Sushi Bonsaï,2.5,Sushi Bars|Restaurants,62,764,47,0.0615183246073,3.92553191489
LRa-A6nRk4pOfpt3IF75CA,QC,-73.5556793,45.5170097,Restaurant Ella Grill,4.5,Greek|Restaurants,59,1902,89,0.046792849632,3.70786516854
C9tKv3XMY3G3MaQc5Nd6WA,QC,-73.5942675,45.5212997,Petite Tonkinoise Enr (La),4.0,Vietnamese|Restaurants,23,1084,92,0.0848708487085,3.875
uci0TdR22z8LfPxf00twqw,QC,-73.6058875,45.5235256,Caffè Della Posta,3.5,Breakfast & Brunch|Restaurants|Italian,98,475,62,0.130526315789,3.9435483871
uULnedGyZbuYPRn8dEN-oQ,QC,-73.5582637,45.5159889,Echalote Restaurant,3.5,Vietnamese|Restaurants,59,1902,89,0.046792849632,3.70786516854
g_RCTQuhSMJwFfDHKRVOqQ,QC,-73.5539108,45.5211349,Kilo Restaurant,4.0,American (Traditional)|Restaurants,59,1902,89,0.046792849632,3.70786516854
6wijrP2gwfRCN5EWaZ9Qfg,QC,-73.572677,45.510404,Place Milton,3.5,Burgers|Sandwiches|Salad|Restaurants,97,425,73,0.171764705882,3.53424657534
zpklQc_ZFmybXUYIm6w1Bg,QC,-73.5579652,45.5178561,Restaurant Pho 21,4.5,Vietnamese|Restaurants,59,1902,89,0.046792849632,3.70786516854
zDgExGMn-Zmvg2S4w9wa-g,QC,-73.5887789,45.5177116,Restaurant Souvenirs D'indochine,3.5,Canadian (New)|Restaurants,64,755,120,0.158940397351,3.74583333333
ZRUKeLzF2qTEVsS8tGyHPQ,QC,-73.5945402306,45.5208420714,Eggspectation,4.0,Breakfast & Brunch|Restaurants,23,1084,92,0.0848708487085,3.875
0F9SlguwWGntcxX-ZG3CSA,QC,-73.5569203,45.5037188,Cafe Luna D'oro,4.0,Cafes|French|Restaurants,28,2207,199,0.0901676483915,3.62814070352
Q0kUJ41DwSrNgm0VGvdWDQ,QC,-73.5638128,45.5152772,Napoli Pizzeria,3.0,Restaurants|Pizza|Italian,18,465,89,0.191397849462,3.62359550562
clAJn6wOvL4sDhXuChkDlQ,QC,-73.5765865,45.5177232,La Chilenita,4.0,Latin American|Restaurants,0,366,113,0.308743169399,3.75663716814
oKB4lnhs6_2bB1HQduLJYw,QC,-73.5930725,45.5184512,Du Parc Pizza,3.5,Pizza|Restaurants,23,1084,92,0.0848708487085,3.875
u-KXKmItHtzNJOinNl3arA,QC,-73.603372,45.546292,Extra Œufs,4.0,Breakfast & Brunch|Restaurants,66,3000,18,0.006,3.69444444444
XQ8YhsAo2pKY6VTbw3d8mw,QC,-73.5605178,45.508393,Hoang Oanh Sandwich,3.5,Sandwiches|Restaurants,80,352,121,0.34375,3.46280991736
JWPlUMDPY6hHZauVEC3kpA,QC,-73.5580215,45.502936,Restaurant Pasta A Piacere,2.5,Restaurants|Italian,28,2207,199,0.0901676483915,3.62814070352
Jk6uWH4i-HQmpL1-ohfiTQ,QC,-73.551965,45.534441,Sandwich Caolanh,4.5,Sandwiches|Restaurants,65,1711,14,0.00818234950321,4.0
r2fKUQncL5TqS6iIcewtHg,QC,-73.5808766,45.5190456,L'etoile De L'ocean,3.5,Portuguese|Restaurants,64,755,120,0.158940397351,3.74583333333
