business_id,state,longitude,latitude,name,stars,catstr,ClustNum,Area,Number members,Density,AvgRating
PamzHbRexeR0hxN71tRUOw,QC,-73.6277605,45.54484,Marché Méli-Mélo,4.5,Food|Ethnic Food|Specialty Food,25,1488,15,0.0100806451613,3.86666666667
TOWojSgFKv46_NHqfX5lfg,QC,-73.5840724,45.5190565,Les Bobards,4.0,Bars|Nightlife,97,507,57,0.112426035503,3.9649122807
1mZqy49cw0YkansmE5EAWA,QC,-73.5825295,45.5239488,Quai Des Brumes,4.0,Bars|Arts & Entertainment|Nightlife|Music Venues,20,158784,56,0.000352680370818,3.86607142857
pTyRcJwgihuNvSX6bT3m8g,QC,-73.5756048,45.5318726,Boucherie Champfleuri,3.5,Food|Specialty Food,91,24586,36,0.00146424794599,3.98611111111
oX2nvQdjlVJ2wuiu3kCMKA,QC,-73.6146009,45.532801,Milano Fruiterie,4.5,Food|Specialty Food|Grocery|Fruits & Veggies,88,1355,54,0.039852398524,4.22222222222
X2P89d1ut0XjCdOBluQBBg,QC,-73.5879994,45.5410253,Nigelle Café,4.5,Bakeries|Food|Specialty Food|Ethnic Food,68,350,6,0.0171428571429,4.66666666667
5cl76saeX-lnNKtyR0f3cQ,QC,-73.5941876,45.521337,Nettoyeurs La Planche A Repasser,2.5,Local Services|Dry Cleaning & Laundry,49,75083,48,0.000639292516282,3.84375
X5ZIdOHpJ_aNxJqw7BEL_g,QC,-73.5523466,45.5069444,Queues De Castor,2.5,Bakeries|Food,62,86251,53,0.000614485629152,3.82075471698
ieUk5bgTIzIZiZ1fIapntw,QC,-73.5653759,45.514836,La Distillerie,4.5,Pubs|Bars|Nightlife,64,3428,62,0.0180863477246,3.79032258065
xyBmRzf8ZjrI9hGaPWLTlw,QC,-73.5740541,45.5144556,A Gogo Lounge,4.0,Bars|Nightlife|Lounges,7,300,73,0.243333333333,3.82191780822
xP9qxjXuo3LoGKIkOOozHw,QC,-73.6014127,45.5230999,Librairie S W Welch,4.5,"Books, Mags, Music & Video|Shopping|Bookstores",94,4757,41,0.00861887744377,4.07317073171
di4J7RmeNSmBN6qGj9rqng,QC,-73.5603463,45.5083174,My Cup Of Tea,5.0,Food|Tea Rooms,47,112753,60,0.000532136617208,3.64166666667
nF5iZExmMKVKHavPHQozcQ,QC,-73.5769436,45.5112645,Clinique Medicale De La Cite,1.5,Medical Centers|Health & Medical,7,300,73,0.243333333333,3.82191780822
oaa08JJ6nK49aTI6r4j9yA,QC,-73.5858676,45.5207445,Cruella,3.5,Women's Clothing|Men's Clothing|Fashion|Shopping|Accessories,97,507,57,0.112426035503,3.9649122807
-oURDi11JeZNtZHXojZBKw,QC,-73.57279,45.5349417,La Boîte à Coiffer II,4.5,Hair Salons|Beauty & Spas,91,24586,36,0.00146424794599,3.98611111111
8wtZw9RZu-NfsdGH4QuU7A,QC,-73.5794512,45.5277515,SAQ,4.0,"Food|Beer, Wine & Spirits",20,158784,56,0.000352680370818,3.86607142857
0ds71odjO7XMDwS1EgOpsw,QC,-73.5743586,45.5146233,St-Laurent Bifteck,4.0,Bars|Nightlife,7,300,73,0.243333333333,3.82191780822
fMujzg-W2DsR1b4ByOzhFg,QC,-73.5731359,45.51966,Marcel Proulx Horticulteur,2.0,Flowers & Gifts|Shopping|Florists,87,7805,44,0.00563741191544,3.97727272727
hSG7RByuhmS9xoPPskx9VQ,QC,-73.579381,45.5169321,Friperie Saint-Laurent,3.5,"Used, Vintage & Consignment|Fashion|Shopping",72,6015,44,0.00731504571904,4.01136363636
X8iGjDH69ztBd2Xpx2WPuQ,QC,-73.5603949,45.5075259,Jade Garden Cafe,1.0,,47,112753,60,0.000532136617208,3.64166666667
58s_ADDrDMyQwTrcKFu0RQ,QC,-73.5906833,45.5291942,Taverne La Remise,3.5,Bars|Nightlife|Karaoke,82,1715,18,0.0104956268222,3.94444444444
kdYMhbDfriHvDNq1i5vuVQ,QC,-73.5876761,45.5291213,Torrefiction,4.5,"Videos & Video Game Rental|Books, Mags, Music & Video|Shopping|Music & DVDs",82,1715,18,0.0104956268222,3.94444444444
UN1rubEZoNDqusueyqjLCg,QC,-73.610069,45.518898,Bilboquet,4.0,Food|Ice Cream & Frozen Yogurt|Desserts,85,18163,13,0.000715740791719,4.23076923077
msLkWQHmGhrOW2ySG0EwdQ,QC,-73.5802839,45.4931792,Boutique Onze,3.5,Women's Clothing|Fashion|Shopping,17,940,63,0.0670212765957,3.80952380952
STkjgrAQVXVioJER_Z9_Ww,QC,-73.5591212191,45.5157930549,Gouverneur Hotel Montreal,3.0,Hotels & Travel|Event Planning & Services|Hotels,18,345,69,0.2,3.69565217391
xFk2fgHxNo7Q71NtDrHbRw,QC,-73.5495544,45.5258833,La Cordee,3.5,Sporting Goods|Shopping,18,345,69,0.2,3.69565217391
PKQeIFjASPb4m4-OiPZlkg,QC,-73.559748,45.5188135,Gotha Salon Bar,3.5,Bars|Nightlife|Lounges,18,345,69,0.2,3.69565217391
xtU1_bSj54yDr7tVhBPzBQ,QC,-73.5581089,45.5165408,Pharmaprix,3.5,Shopping|Eyewear & Opticians|Drugstores,18,345,69,0.2,3.69565217391
YYnVYyIBfmJKwIckDO9egQ,QC,-73.5551571,45.5031158,Les Passants du Sans Soucy,4.5,Hotels & Travel|Bed & Breakfast,0,207,65,0.314009661836,3.95384615385
lyEzCq8M7QBTRyyY4qjzfA,QC,-73.5627287,45.5108973,Club 281,4.0,Adult Entertainment|Bars|Nightlife|Lounges,47,112753,60,0.000532136617208,3.64166666667
Jj-DPBmqbgaKoW5VQ6UdNg,QC,-73.587602,45.525705,Charme et Sortilege,4.5,Arts & Entertainment|Psychics & Astrologers,20,158784,56,0.000352680370818,3.86607142857
y7M0N1vG-NE8jJmBT9uyQw,QC,-73.5668281,45.5183883,Double Tree Plaza Hotel,2.5,Hotels & Travel|Event Planning & Services|Hotels,64,3428,62,0.0180863477246,3.79032258065
gwOEa5q1TirafuoEXXUgzA,QC,-73.5557225,45.5010311,Centre D'histoire De Montreal,4.0,Museums|Arts & Entertainment,0,207,65,0.314009661836,3.95384615385
mOEMGFys2l9Bw6pwU5pQAA,QC,-73.563728,45.51675,Gare d'Autocars de Montréal,3.0,Hotels & Travel|Public Transportation|Transportation,64,3428,62,0.0180863477246,3.79032258065
3YrtI56pprweEE72U3FH4w,QC,-73.5661922,45.5165251,La Capoterie,3.0,Flowers & Gifts|Shopping,64,3428,62,0.0180863477246,3.79032258065
2H0aDSNWCd150lOTrEI-tQ,QC,-73.5577221,45.5166645,St-Laurent Salon de Coiffure et Academie,3.5,Cosmetology Schools|Specialty Schools|Education,18,345,69,0.2,3.69565217391
S4z7fjgPcEk2-HlLMApwOQ,QC,-73.5596212,45.5085695,Chow Pastry,3.5,Bakeries|Food,47,112753,60,0.000532136617208,3.64166666667
8BJlcmMK_6WiijyRyuJUGg,QC,-73.5733532,45.5142973,Boutique Scandale,3.5,Women's Clothing|Arts & Crafts|Fashion|Shopping,7,300,73,0.243333333333,3.82191780822
TUDVrrDVkB9CFUGsIbocbw,QC,-73.6059834,45.5291461,The Canadian Tire Gas Station,2.5,Automotive|Gas & Service Stations,2,4211,22,0.00522441225362,4.11363636364
k4wc9ypPbjiiLjt97MCdlQ,QC,-73.5870119,45.5194879,SAQ,3.5,"Food|Beer, Wine & Spirits",97,507,57,0.112426035503,3.9649122807
3yC_r59I5Ns9JpnLyQgE4g,QC,-73.5849878,45.5250866,Tornade Academie Coiffure,3.5,Education|Beauty & Spas,20,158784,56,0.000352680370818,3.86607142857
KxampCnWLJOgUmdLsSzVQA,QC,-73.5610163,45.5191852,Auberge De Jeunesse Alexandrie,5.0,Hotels & Travel|Hostels,18,345,69,0.2,3.69565217391
K0FoV3wpDGUPvcaa0FhnMg,QC,-73.606874,45.5349119,Boutique Endurance,4.5,Sporting Goods|Fashion|Shopping|Shoe Stores,2,4211,22,0.00522441225362,4.11363636364
16Afvcpkxcd2s7jTph4R4g,QC,-73.5781982,45.5081188,University Bed & Breakfast,3.0,Hotels & Travel|Bed & Breakfast|Event Planning & Services|Hotels,7,300,73,0.243333333333,3.82191780822
MJmXQb1SBXPNgXKZ7g1koQ,QC,-73.5505989,45.521942,Ctv Montreal,1.5,Television Stations|Mass Media,18,345,69,0.2,3.69565217391
Ls88NWDxP_sdcGstei-1mA,QC,-73.606033,45.5380932,Iga Marche Barcelo,3.5,Food|Grocery,73,11131,26,0.0023358188842,3.82692307692
bSjPhATCDmnYgVHjWeqYhw,QC,-73.6013794,45.5234108,Bio Terre,3.5,Health Markets|Food|Grocery|Specialty Food,94,4757,41,0.00861887744377,4.07317073171
LTt-TlmfNB8yj9KdjsBnTQ,QC,-73.5598129,45.5018645,Clinique Dentaire Du Vieux Montreal,4.5,Health & Medical|Dentists|General Dentistry,0,207,65,0.314009661836,3.95384615385
RFfY6nC2RgXCag5yjzPQSQ,QC,-73.5807486,45.5229894,lululemon athletica,3.5,Fashion|Shopping|Sporting Goods|Active Life|Fitness & Instruction|Women's Clothing|Yoga|Sports Wear,20,158784,56,0.000352680370818,3.86607142857
QTqYsOUOHqU2Yy1Rh12GjQ,QC,-73.5563177,45.5183339,Bar Stock,3.5,Adult Entertainment|Bars|Gay Bars|Nightlife,18,345,69,0.2,3.69565217391
SC2WTQ_GweI_zXl4sA4naw,QC,-73.6092396,45.5196,Boulangerie Premiere Moisson,4.5,Bakeries|Food,85,18163,13,0.000715740791719,4.23076923077
ri7Id7pdJI-Sh8puANrGHw,QC,-73.5947578,45.5189943,Bar Primetime,4.0,Nightlife,49,75083,48,0.000639292516282,3.84375
dVjtpCh0Y6rbHcx3Bhhc1g,QC,-73.601596,45.5544489,La Conca D'oro,4.5,Bakeries|Food,41,7908,8,0.00101163378857,4.3125
yEkLzt00kthi5iA5NErSFg,QC,-73.5600775,45.5162876,Place Dupuis,4.0,Shopping Centers|Shopping,18,345,69,0.2,3.69565217391
xbux32aWWXNNx9PeMb4tBw,QC,-73.5850309,45.5216445,Salon Daome,4.0,Nightlife|Dance Clubs,97,507,57,0.112426035503,3.9649122807
alsACwh1f5qR6LI3Afl1zw,QC,-73.5640953,45.5101377,Le Loft Club,2.0,Nightlife|Dance Clubs,47,112753,60,0.000532136617208,3.64166666667
C9zCQ04M7HddK_UvHPF5zA,QC,-73.5553664,45.5180303,Bed & Breakfast Du Village Enr,5.0,Hotels & Travel|Event Planning & Services|Hotels,18,345,69,0.2,3.69565217391
aXalseOIYr8GMxVkanH16Q,QC,-73.5818296,45.5252325,Boul Noir,4.0,Arts & Entertainment|Pool Halls|Bars|Casinos|Nightlife|Lounges,20,158784,56,0.000352680370818,3.86607142857
mh1-aoftJsOWuwNyfC6a7w,QC,-73.6018415,45.5355438,Pousse L'ananas,4.5,Food|Grocery|Organic Stores,73,11131,26,0.0023358188842,3.82692307692
mrrQDT8usXnTmRS57hyT1w,QC,-73.5950582376,45.520655772,Orbite,3.5,Hair Salons|Beauty & Spas,49,75083,48,0.000639292516282,3.84375
kHB5JPUzZIkK9CxgJrXx4g,QC,-73.5537628,45.520878,Sky Pub Club,4.0,Pubs|Bars|Nightlife|Dance Clubs,18,345,69,0.2,3.69565217391
R1jfNJTn-Xts6KJ9ie4ufA,QC,-73.5844468,45.5193814,Boulangerie Samos,4.0,Bakeries|Food,97,507,57,0.112426035503,3.9649122807
-WlAq0F_zcITanB1V14Jww,QC,-73.5729424,45.514086,B Side,3.5,Nightlife,7,300,73,0.243333333333,3.82191780822
jhJE-59bwZTFaNXprj1G6Q,QC,-73.6154202,45.5333424,Cigare & Compagnie,4.5,Tobacco Shops|Shopping,88,1355,54,0.039852398524,4.22222222222
buDjx8-y-dur_BfIFklyvg,QC,-73.5549751,45.5044668,Le Saint-Sulpice Hotel,4.5,Hotels & Travel|Event Planning & Services|Hotels,0,207,65,0.314009661836,3.95384615385
3CzQZ7Cqdgn5GAnsw-XAJQ,QC,-73.5731298,45.5140639,Johnny Boy,4.5,Women's Clothing|Men's Clothing|Fashion|Shopping,7,300,73,0.243333333333,3.82191780822
fB8OIAiKNXEPrwQ3nKEaTg,QC,-73.5614077,45.5124368,Van Houtte,3.0,Food,47,112753,60,0.000532136617208,3.64166666667
bMeRjJSiSZq1Izjvj7bvaQ,QC,-73.5788606,45.5219535,Les Marches D'aliments Naturels Tau,3.5,Health Markets|Food|Specialty Food,20,158784,56,0.000352680370818,3.86607142857
aYv2FA1KOHnpU8LPlwGEqg,QC,-73.578122,45.521783,L'Barouf,4.0,Bars|Nightlife,87,7805,44,0.00563741191544,3.97727272727
xuhJC0jmJ_L7GqwwLABjSg,QC,-73.6074116,45.5313545,Boucherie St Viateur,3.5,Food|Specialty Food|Butcher,2,4211,22,0.00522441225362,4.11363636364
2Iup2Vq1SWBcfcECFP8vwQ,QC,-73.5758004,45.5205929,SAQ,4.0,"Food|Beer, Wine & Spirits",87,7805,44,0.00563741191544,3.97727272727
c98PT7kqkbqB32p1riVkwA,QC,-73.5512645,45.5099439,Chapelle Notre-Dame-De-Bonsecours Musee Marguerite B,4.5,Religious Organizations,62,86251,53,0.000614485629152,3.82075471698
mRvfPqj-Irp78JFRPup3wQ,QC,-73.5835962,45.518735,Bummis,5.0,Children's Clothing|Fashion|Shopping|Home & Garden|Baby Gear & Furniture|Furniture Stores,97,507,57,0.112426035503,3.9649122807
qaZctjzm9YWjGNt05mKK2A,QC,-73.5626163,45.5138306,Cinémathèque Québécoise,4.5,Arts & Entertainment|Cinema,64,3428,62,0.0180863477246,3.79032258065
65ArScO1ePw0Z_cGN5cJYQ,QC,-73.5743258392,45.5222851387,Les Chocolats de Chloé,4.5,Food|Specialty Food|Chocolatiers & Shops,87,7805,44,0.00563741191544,3.97727272727
oaGZ9nTY8xA1YOv1UwqkjQ,QC,-73.6166466,45.5338969,Pile Ou Glace,4.0,Food|Ice Cream & Frozen Yogurt,88,1355,54,0.039852398524,4.22222222222
A1rvOpMjlWzdEJlPKd4Org,QC,-73.5559346,45.5186253,Club Date Piano-Bar,3.5,Bars|Nightlife|Karaoke,18,345,69,0.2,3.69565217391
6uI0NQ1jbHTeTCAkyGNkMg,QC,-73.5913638,45.530774,Volkswagen Automobiles Popular (Les),1.5,Automotive|Car Dealers,82,1715,18,0.0104956268222,3.94444444444
SxDenXH2Uk2Q0A6s9QsTVQ,QC,-73.6046503,45.5245007,Boulangerie Capucine Et Tournesol,4.5,Bakeries|Food,94,4757,41,0.00861887744377,4.07317073171
82pyhNU3xiYMOfdjsifX5Q,QC,-73.6138,45.5362046,Aliments Merci Merci Mère Nature,4.0,Health Markets|Food|Organic Stores|Specialty Food,88,1355,54,0.039852398524,4.22222222222
h_SsZ1AiZgzy4k4vKItVMg,QC,-73.5735457,45.5144739,Boucherie Charcuterie Slovenia,4.0,Food|Specialty Food|Meat Shops|Butcher,7,300,73,0.243333333333,3.82191780822
zb01gN65HaDO1TfRHqVoIg,QC,-73.5617783,45.5124112,Studio D'exhibitioniste Pussy Corps,4.0,Adult Entertainment|Nightlife,47,112753,60,0.000532136617208,3.64166666667
bVfkZMFXO7sSr_VNWXWs9w,QC,-73.5559571,45.5186939,Le National,4.5,Arts & Entertainment|Nightlife|Music Venues,18,345,69,0.2,3.69565217391
iAqW3VU9vRp-CZJBdYzpJA,QC,-73.557994,45.514048,Hotel Lord Berri,2.5,Hotels & Travel|Event Planning & Services|Hotels,18,345,69,0.2,3.69565217391
avEIUzuv3k5_D0psOg9GIg,QC,-73.5833364,45.5236403,Papeterie Guérin,3.0,Art Supplies|Office Equipment|Shopping|Arts & Crafts,20,158784,56,0.000352680370818,3.86607142857
7yosOEWC4Q9-yx81lQxH-Q,QC,-73.5734642,45.519676,John Fluevog,5.0,Fashion|Shopping|Shoe Stores,87,7805,44,0.00563741191544,3.97727272727
97Av86Ad7b6YFMBt4qLWzg,QC,-73.6062887,45.5324248,Cafe Grain D'or,4.5,Food,2,4211,22,0.00522441225362,4.11363636364
kzRbdFqEduBnJXPI_X1prg,QC,-73.5730031,45.5346039,Le Péché Glacé,4.5,Food|Ice Cream & Frozen Yogurt,91,24586,36,0.00146424794599,3.98611111111
P0jNDFY-SJ_StZDI4SJD_Q,QC,-73.5722551,45.5191148,Beatnick Disques,3.5,"Music & DVDs|Books, Mags, Music & Video|Vinyl Records|Shopping",87,7805,44,0.00563741191544,3.97727272727
_irxvP_LNhhoY932Yo9sVQ,QC,-73.5965711,45.518645,Lyla Collection,3.0,Lingerie|Shopping|Fashion,49,75083,48,0.000639292516282,3.84375
ch5ivbtU5TacN4xRbY6Qxg,QC,-73.6023793,45.5367655,SAQ Sélection,4.5,"Food|Beer, Wine & Spirits",73,11131,26,0.0023358188842,3.82692307692
twzgrzphXT7oa0II673-6A,QC,-73.5933347,45.5187146,La Petite Idee Fixe,3.5,Nightlife,49,75083,48,0.000639292516282,3.84375
lixWKT2QLl46QQwsUVzqsw,QC,-73.572763,45.514159,Boulangerie Au Pain Doré,4.0,Bakeries|Food,7,300,73,0.243333333333,3.82191780822
H1jaLrj928aGzKl-wmLlBA,QC,-73.5634552,45.5368562,Depanneur Bonisoir,4.5,Food|Convenience Stores,4,2941,12,0.00408024481469,4.08333333333
Fm_glDvL4tWxPQpij8-MTg,QC,-73.5679445,45.5207747,Le Grand Cycle Enr,3.0,Sporting Goods|Bikes|Shopping,64,3428,62,0.0180863477246,3.79032258065
z72ca9aGkKflhKXgvV1caw,QC,-73.5738613,45.5145152,Nino Cuisine,4.5,Shopping|Food|Home & Garden|Specialty Food|Kitchen & Bath|Herbs & Spices,7,300,73,0.243333333333,3.82191780822
Wm00PmK06daEyo_Lvhuraw,QC,-73.5594851677,45.5026815258,Hotel Le St-James,4.5,Hotels & Travel|Event Planning & Services|Hotels,0,207,65,0.314009661836,3.95384615385
FX9HVY1o-XhyXANPiAPIwA,QC,-73.6019661,45.5356004,Biscuiterie Oscar,4.5,Food|Specialty Food|Candy Stores,73,11131,26,0.0023358188842,3.82692307692
sD8F6SydpYEy5whICsO27g,QC,-73.6146713,45.5364653,Wawel Patisserie,4.5,Bakeries|Food,88,1355,54,0.039852398524,4.22222222222
c6f4_lBK1pEn7DTMW4nFIw,QC,-73.5529775,45.505896,Ca Roule Montreal,4.5,Active Life|Sporting Goods|Bikes|Shopping|Bike Rentals,62,86251,53,0.000614485629152,3.82075471698
fvNjNBCM0_yH_r2Mja-xow,QC,-73.6043432,45.5252374,D'Un Sport A L'Autre,2.5,Sporting Goods|Shopping|Outdoor Gear,94,4757,41,0.00861887744377,4.07317073171
Xl4wtRDBc_lmANlPl0n-8Q,QC,-73.563372,45.5105348,Métropolis,3.5,Arts & Entertainment|Nightlife|Music Venues,47,112753,60,0.000532136617208,3.64166666667
nQSryfcBfMEOI-taawSlAQ,QC,-73.5745934,45.5149488,Tokyo Bar,3.5,Bars|Nightlife,7,300,73,0.243333333333,3.82191780822
F_0Sc_Q9vbLcaFKAOXA_zw,QC,-73.5648629,45.5158507,Hotel Quartier Latin,3.0,Hotels & Travel|Event Planning & Services|Hotels,64,3428,62,0.0180863477246,3.79032258065
2cQezutYyzt-tCH7mOfBzg,QC,-73.5586577,45.5156163,Ernest Homme,5.0,Men's Clothing|Fashion|Shopping,18,345,69,0.2,3.69565217391
tGhhKFVJQuaZmnQHORB7EQ,QC,-73.5785432,45.5287761,Bella Pella,4.0,Health Markets|Food|Specialty Food,91,24586,36,0.00146424794599,3.98611111111
If2TR8z7WAFu3RLj93MxSw,QC,-73.6025258,45.5269746,Local 23,4.5,Thrift Stores|Shopping,94,4757,41,0.00861887744377,4.07317073171
WcWisNsMkJDGS4dtB-KS7Q,QC,-73.5592019,45.5016652,Boutique Rooney,4.0,Fashion|Shopping,0,207,65,0.314009661836,3.95384615385
YtlTKq3v2uxibBjl4WkFVA,QC,-73.5838172,45.5333916,Solo Echantillons,4.5,Women's Clothing|Arts & Crafts|Fashion|Shopping|Accessories,82,1715,18,0.0104956268222,3.94444444444
X40R8qK5dcse8A2in4OlRQ,QC,-73.5934072,45.5225221,Lave-Auto St-Urbain Laurier,3.0,Car Wash|Automotive|Auto Detailing,49,75083,48,0.000639292516282,3.84375
MRdKr3iHltw8vUJCvWlq7Q,QC,-73.5813841,45.5358469,Restaurant Chez MAI Lan,2.5,,82,1715,18,0.0104956268222,3.94444444444
TVrKvnK-DkJvl-8tTMvMXw,QC,-73.604415,45.5231777,Fruiterie Mile-End,4.0,Food|Specialty Food|Fruits & Veggies,94,4757,41,0.00861887744377,4.07317073171
ZHjG7GleA5xBrq7DLxcZNg,QC,-73.5709281,45.5090469,Hotel Casa Bella,3.5,Hotels & Travel|Event Planning & Services|Hotels,53,2454,102,0.041564792176,3.53921568627
0nZF5ZPU6NSGsIzlCzlJ2A,QC,-73.5699078,45.5377121,Hopital Veterinaire Journet,5.0,Veterinarians|Pets,4,2941,12,0.00408024481469,4.08333333333
Dy_4GxbjGmy178b12g17vw,QC,-73.5663321,45.5130188,Jello Martini Lounge,4.5,Music Venues|Bars|Arts & Entertainment|Nightlife|Lounges,64,3428,62,0.0180863477246,3.79032258065
8XieOwj1sXI_XkEv4gcNRA,QC,-73.6113137,45.5398021,Ongle Milie Manicure & Pedicure,1.5,Beauty & Spas|Nail Salons,30,3626,14,0.003861003861,3.60714285714
NB-ycwaL1RqX1rrV4ibpgQ,QC,-73.6092075,45.5282719,The Home Depot,3.0,Hardware Stores|Nurseries & Gardening|Shopping|Appliances|Home & Garden,2,4211,22,0.00522441225362,4.11363636364
YijigipGM6SlaVhkX75Zdw,QC,-73.5727014,45.5105604,Studio De Coiffure 214,4.5,Hair Salons|Barbers|Beauty & Spas,7,300,73,0.243333333333,3.82191780822
HRICFHnWtANGkQI7-DuONQ,QC,-73.5671469768,45.5079384032,Musee D'art Contemporain de Montréal,4.0,Museums|Arts & Entertainment,47,112753,60,0.000532136617208,3.64166666667
3SpEgJYz70viiHPk3KX-DQ,QC,-73.5607568,45.5025371,Universal Currency Exchange,4.5,Financial Services|Currency Exchange,0,207,65,0.314009661836,3.95384615385
HqmqErvf2-n0WxWm45lvrw,QC,-73.5797901,45.5202246,Patisserie Notre-Dame Du Rosaire,4.0,Bakeries|Food,72,6015,44,0.00731504571904,4.01136363636
P5E6qD454L49sfAz-zKx3w,QC,-73.5596495,45.5146644,Archambault,4.5,"Music & DVDs|Books, Mags, Music & Video|Musical Instruments & Teachers|Shopping|Bookstores",18,345,69,0.2,3.69565217391
TUD0E_iuWDSrEWIl0wsQOQ,QC,-73.5545512,45.5063599,SpringHill Suites Old Montreal,4.0,Hotels & Travel|Event Planning & Services|Hotels,62,86251,53,0.000614485629152,3.82075471698
RVmKeY-wjbN8QiyarZ2egA,QC,-73.602956,45.522449,ABC Cycles & Sports,2.0,Bikes|Sporting Goods|Fashion|Shopping|Sports Wear,94,4757,41,0.00861887744377,4.07317073171
ZCRj4wSVJCUgiLT7ARPSfA,QC,-73.565423,45.5312114,Metro Bigras,2.0,Food|Grocery,4,2941,12,0.00408024481469,4.08333333333
2va9Ql6OCNWniepqb0eLlA,QC,-73.563579,45.514993,Les 3 Brasseurs,3.0,Pubs|Food|Bars|Breweries|Nightlife,64,3428,62,0.0180863477246,3.79032258065
8FhSTqMWf3nRh2Ra30_ROg,QC,-73.5562355,45.5011815,Espace Pepin,4.0,Women's Clothing|Fashion|Shopping,0,207,65,0.314009661836,3.95384615385
_FCZS0d8KrV5PICuyTQ9qA,QC,-73.5723647,45.5190299,Photo St Denis,3.5,Hobby Shops|Shopping|Photography Stores & Services,87,7805,44,0.00563741191544,3.97727272727
DxUTALMW07FD4YlY3jTgAQ,QC,-73.5718818,45.5357321,Quincaillerie Rona,4.0,Hardware Stores|Shopping|Home & Garden,91,24586,36,0.00146424794599,3.98611111111
jl2eDqw81T44eGJ5PqxCLg,QC,-73.5753469,45.5331586,La Tulipe,4.0,Music Venues|Arts & Entertainment|Nightlife|Dance Clubs,91,24586,36,0.00146424794599,3.98611111111
q5zaxKDTNRYTvSwMVHm-CA,QC,-73.5833358765,45.5234276879,Hed Salon,5.0,Hair Salons|Beauty & Spas,20,158784,56,0.000352680370818,3.86607142857
s5SR0faaaE8PmiZjeIJv1Q,QC,-73.5722572,45.5144747,Café Campus,3.5,Arts & Entertainment|Dance Clubs|Bars|Nightlife|Music Venues,7,300,73,0.243333333333,3.82191780822
2fTwbXUp04k-VPSwE7S-BQ,QC,-73.5833421,45.51862,Blank,4.5,Women's Clothing|Men's Clothing|Fashion|Shopping|Children's Clothing,97,507,57,0.112426035503,3.9649122807
zca-aUYe9Q_yEIXeNCW7Ww,QC,-73.5764998,45.515806,Charcuterie Fairmount,5.0,Food|Specialty Food|Butcher,72,6015,44,0.00731504571904,4.01136363636
4T6CsZE4BSTM2FCEOJkWMg,QC,-73.5947319,45.5236142,Au Papier Japonais,4.5,Art Schools|Specialty Schools|Shopping|Arts & Crafts|Education|Event Planning & Services|Cards & Stationery|Art Supplies|Flowers & Gifts,49,75083,48,0.000639292516282,3.84375
dZm0Au2N6FpbjFi2o84lTA,QC,-73.5831377,45.5242012,Orienthé,3.0,Food|Tea Rooms|Bars|Hookah Bars|Nightlife,20,158784,56,0.000352680370818,3.86607142857
Mdh8U_K-gSPCxjWD5Md4eA,QC,-73.5786055,45.5168045,Frenco,4.0,Food|Grocery|Organic Stores,72,6015,44,0.00731504571904,4.01136363636
-AydDtbScKj7TCrJ6gDKwg,QC,-73.5859541,45.520778,Nautilus Plus,3.5,Active Life|Gyms|Trainers|Fitness & Instruction,97,507,57,0.112426035503,3.9649122807
8r83iMBwGwLph1f3U7UBgw,QC,-73.5852648,45.5212133,Paul Boutique,3.0,"Music & DVDs|Books, Mags, Music & Video|Shopping",97,507,57,0.112426035503,3.9649122807
rV--G-Mi2jwxO9ZTj-Lb9A,QC,-73.5780442,45.5163433,Cafe Saint Laurent Frappe (Le),2.5,Nightlife,72,6015,44,0.00731504571904,4.01136363636
8EfFCFsf78V4sew7a_-1DQ,QC,-73.557994,45.514048,Lord Berri Hotel Vieux Montreal,3.5,Hotels & Travel|Event Planning & Services|Hotels,18,345,69,0.2,3.69565217391
yCz0ps3U1e2Tr4zhLw5Qtw,QC,-73.6441061949,45.5422068764,Solid Gold Bar Salon,3.0,Adult Entertainment|Nightlife,89,3733,6,0.00160728636485,3.41666666667
XKciAbtzLKefo4MG21SOvQ,QC,-73.5942886,45.5236125,Sivananda Yoga Vedanta Centre,4.5,Active Life|Yoga|Specialty Schools|Education|Fitness & Instruction,49,75083,48,0.000639292516282,3.84375
T5sjJYrlArW46ecxlbKZ2w,QC,-73.5931701,45.5224785,Dieu du Ciel!,4.5,Pubs|Bars|Nightlife,49,75083,48,0.000639292516282,3.84375
LKJvFfz8PEQUbUZT663B6w,QC,-73.5669087504,45.5087255975,Place des Arts,4.5,Arts & Entertainment|Nightlife|Music Venues,47,112753,60,0.000532136617208,3.64166666667
5C_sZn-WDvHWd-W8HY7fjw,QC,-73.5635502,45.5146452,Cineplex Quartier Latin,3.5,Arts & Entertainment|Cinema,64,3428,62,0.0180863477246,3.79032258065
I4Mzaj_nYCLndVWI4GXTmw,QC,-73.5849797,45.5216535,Aime Com Moi,4.0,Women's Clothing|Fashion|Shopping,97,507,57,0.112426035503,3.9649122807
CXl6rBmM8cnt6LeBEO1S4w,QC,-73.56943,45.5120134,Hotel 10,3.0,Hotels & Travel|Event Planning & Services|Hotels,7,300,73,0.243333333333,3.82191780822
lL8mKPZ2WzT-VOoKDyKsNw,QC,-73.5894415,45.516907,Hotel Plateau Royale,2.5,Hotels & Travel|Event Planning & Services|Hotels,97,507,57,0.112426035503,3.9649122807
