business_id,closest_mstop_dist,closest_mstop_id,closest_mstop_type,closest_bstop_dist,closest_bstop_id,closest_bstop_type
P-qSzYzEtN1IBHoT_xdyhQ,0.00175457127813,9,metro,0.000245524683075,114233,bus
Hn3vqlBkic_BB4v35MHyZw,0.00242220911773,13,metro,0.00182837791773,118223,bus
PJIPeWozralif-2mf43kRQ,0.00312827052058,31,metro,0.000224215632823,116244,bus
dvJ2ZVDCxj_HWCUeE8LPxQ,0.00137523814961,10,metro,0.000703223794412,116614,bus
kQ6aV_bLNQr4foX-NRn8yA,0.00260444639222,8,metro,0.000477170420301,112541,bus
e8Xh5J6w4UngNoiRc5hLNQ,0.00611513005374,9,metro,0.00110136843181,115191,bus
82pyhNU3xiYMOfdjsifX5Q,0.00249782328438,5,metro,0.00180757809236,126594,bus
h_SsZ1AiZgzy4k4vKItVMg,0.0065589071727,10,metro,0.00133597039638,115941,bus
U9gYVH5VjlyyiD7DCrsXrA,0.00280759874983,13,metro,0.000614303133637,118002,bus
mMUG5-3Q-XY1I7-yBHwpnA,0.00542752365265,9,metro,0.000716062846407,114324,bus
bVfkZMFXO7sSr_VNWXWs9w,0.000302328992982,29,metro,0.000690512867372,119564,bus
SrmJR2HWr9PFIZN3Ocg-EQ,0.00716399660316,6,metro,0.000997865987996,109698,bus
iAqW3VU9vRp-CZJBdYzpJA,0.001844485023,11,metro,0.000504231097806,119143,bus
bVn6Eix6LzCx0nIWjOo6Vw,0.00851437201071,58,metro,0.00139798044972,110082,bus
WJeyavN7N98-3E5HFLMM4Q,0.00329206484748,9,metro,0.00108294328567,114653,bus
7yosOEWC4Q9-yx81lQxH-Q,0.00538042890855,10,metro,0.00117028374338,115862,bus
kzRbdFqEduBnJXPI_X1prg,0.0133364631151,9,metro,0.000636343633588,115592,bus
T903SkJTdLjDrSwEKH1rgA,0.00372386751241,12,metro,0.00074142474331,130544,bus
fC5oOmgnngArg_EiqGqxzA,0.00742950206811,9,metro,7.97106015557e-05,114842,bus
ykFMXZqICM3swLtvJYWidQ,0.00216273831057,61,metro,0.000962290808435,108292,bus
5zDri6c8hT1xqec-IG0izg,0.00352332927356,3,metro,8.34144471857e-05,106303,bus
2c-wfOepOw-m2U1Bb4bAIA,0.00319926392316,9,metro,0.000596310196125,114244,bus
P0jNDFY-SJ_StZDI4SJD_Q,0.00407742674366,10,metro,0.000117927308124,144511,bus
ch5ivbtU5TacN4xRbY6Qxg,0.00243373160805,6,metro,0.000849414115733,110502,bus
twzgrzphXT7oa0II673-6A,0.0109371452331,8,metro,0.000779441113883,111811,bus
lixWKT2QLl46QQwsUVzqsw,0.006154733138,10,metro,0.000500468780235,115941,bus
hJcJwIBp6gStbNaFLOss9A,0.00539737796806,6,metro,0.00173578130247,109833,bus
H1jaLrj928aGzKl-wmLlBA,0.0101791220682,26,metro,0.000225971414118,117684,bus
Y45MLDfWN8dzPchqSG_A1w,0.000629996642853,29,metro,0.00100152841699,119564,bus
z72ca9aGkKflhKXgvV1caw,0.00679285169351,10,metro,0.00122095435213,115474,bus
Q9LNT8I21O7AuefRhFXDVA,0.00630883653299,5,metro,0.001120679526,130273,bus
Wm00PmK06daEyo_Lvhuraw,0.00344910896283,13,metro,0.00156877638806,118581,bus
FX9HVY1o-XhyXANPiAPIwA,0.00254095292558,6,metro,0.0010651704887,110501,bus
ln9h7xsY_PbXQWeZk8EUcg,0.00926850568808,7,metro,3.12968049468e-05,110374,bus
c6f4_lBK1pEn7DTMW4nFIw,0.00545080198228,12,metro,0.000318597316373,144045,bus
oi8kGXayDxQoHdBkfGaVXA,0.00682806401038,7,metro,0.0004146510943,111551,bus
FO6CWml1n3iOhLU--zvyWg,0.00577021043376,13,metro,0.00169074074004,141697,bus
Xl4wtRDBc_lmANlPl0n-8Q,0.00154645505592,30,metro,0.000732421217606,117811,bus
nQSryfcBfMEOI-taawSlAQ,0.00719445704692,10,metro,0.000471622094482,115474,bus
PvwTABKmPJXGWsEYp1owqQ,0.00742861245792,9,metro,0.000955469334936,114451,bus
SEw0_YFjXtRc1pQ0I5HLCw,0.00379063081293,9,metro,0.000460014956287,113362,bus
Wn9K0O010E81YYsM1BTBCQ,0.00133374780225,8,metro,0.000803665726533,131622,bus
2sH1oH-vuW-XtPEeQsltCg,0.00137856193187,13,metro,0.000823293386342,139135,bus
0sTCn7-EUMoztQdrbbt67w,0.01040251174,7,metro,0.000202169483351,110222,bus
jq8oEtE2b7HyVAXsHkXSPA,0.000954837247913,4,metro,0.00066602219933,107095,bus
T1XOnKixdn10ILcNYcrTBw,0.00353628269515,6,metro,0.000286800453284,110253,bus
w7FC-qXFM-kkdi8UYwWlFA,0.0102903501286,7,metro,0.001523215405,111333,bus
6CvV6e57dnliroUmefpOLw,0.00403130477265,12,metro,0.00098983694111,125187,bus
PGaHpoxm0CWTKhB1Qy2p4Q,0.00464754172655,14,metro,0.000391653545883,118761,bus
If2TR8z7WAFu3RLj93MxSw,0.00633482075516,7,metro,0.000263862085183,110644,bus
lPgwznPyAehZ0qbY8vFIWg,0.0040302133765,12,metro,0.000952468088714,130544,bus
vOIM0Vk8vw0bplqGjuUIdg,0.006450187943,9,metro,0.000583992208864,114082,bus
WcWisNsMkJDGS4dtB-KS7Q,0.00444636845639,14,metro,0.000682499853477,118761,bus
YtlTKq3v2uxibBjl4WkFVA,0.00679813400869,8,metro,0.00193879018979,113932,bus
cyibZ2ijuDshKHlQs4IB5w,0.00295050202,10,metro,0.000759643449245,116104,bus
7ckkAthNdx16RRfcTM4YdQ,0.00235421436577,5,metro,0.000525225741948,109172,bus
TVrKvnK-DkJvl-8tTMvMXw,0.010402450456,7,metro,0.000981471594085,110221,bus
ziHR6az88Vt-I97tGeblQg,0.00729792525928,32,metro,0.00040806309561,101401,bus
7lal9aFhyfm5n3GX8XZ7SQ,0.00612445744944,10,metro,0.000603237473972,117892,bus
ZHjG7GleA5xBrq7DLxcZNg,0.0029279559457,31,metro,0.000210683696554,116344,bus
Zk0u8UMRjPTQC0KMS1Kaqg,0.00333727517746,12,metro,0.000753094290236,125187,bus
xk4FO3d4cn3ymMN9uIqNGA,0.00628408636,8,metro,0.000801574562974,112323,bus
NeduS2sk4T2nIah8B5GNuA,0.00458162195079,13,metro,0.00154370155795,140286,bus
ay5StmNCKJ7FtrEobQk_HQ,0.00344442948831,13,metro,0.00152988211964,118581,bus
Dy_4GxbjGmy178b12g17vw,0.00266355552786,30,metro,0.000464934887914,117304,bus
Qifoi_o0ddFrNrUEpTiCiQ,0.00270056138238,14,metro,0.00146581519299,139363,bus
NB-ycwaL1RqX1rrV4ibpgQ,0.00869261218852,6,metro,0.00135474538567,126843,bus
MRBR17eVWS-ZRY6eYOzkCA,0.0035741178492,8,metro,0.00171986912291,113342,bus
rxmt7qklWLUYyt-pay-2wg,0.0100081016082,8,metro,0.000692611435084,111914,bus
HRICFHnWtANGkQI7-DuONQ,0.00101241260372,31,metro,0.00121296647739,116882,bus
sF52kjq1dsGpvFY55VuKhA,0.00137094154507,9,metro,9.95616392017e-05,113753,bus
9LzftfQm9S_bjpW_hl3xiw,0.00640231771314,8,metro,0.00120005270718,112601,bus
HqmqErvf2-n0WxWm45lvrw,0.00476901087962,9,metro,0.000338146077912,114322,bus
P5E6qD454L49sfAz-zKx3w,0.000185681474583,11,metro,0.000235616234573,118673,bus
q1xcnBge1er11RmtkBE_3g,0.00867637871465,7,metro,0.000202579860794,111643,bus
TUD0E_iuWDSrEWIl0wsQOQ,0.00422511638302,12,metro,0.0008606536179,119592,bus
hdKMuZNqumUYzPh8w3Kscg,0.00856573627016,9,metro,0.000709789299739,114761,bus
Nxx4UNavxROQ5hFgZz8k3A,0.0100405514161,7,metro,0.000218693255498,110703,bus
vmSUf42iBHD0oMupCx60BA,0.0114843178256,9,metro,0.000331822121014,115342,bus
RVmKeY-wjbN8QiyarZ2egA,0.0101710074722,7,metro,0.000613013050433,110703,bus
A81O-DmzwQNcFuougCyq5A,0.0111675206147,9,metro,0.000490672884925,114591,bus
CtmTLJdR1PkhWWZIcIojiA,0.00729792525928,32,metro,0.00040806309561,101401,bus
2va9Ql6OCNWniepqb0eLlA,0.00392660476748,11,metro,0.00164272000049,143207,bus
8FhSTqMWf3nRh2Ra30_ROg,0.00603524137876,13,metro,0.00150299916832,131633,bus
dlVVSLmEKNWgfuhbbOC56g,0.0060601112135,9,metro,0.000680460814446,114522,bus
OPwehEd2OdsXF8Jn9Tkhvg,0.000678982768552,9,metro,0.000292276923479,113954,bus
ZkLy6olMkO3ltnQsd-5TDA,0.00613061336654,10,metro,0.000346523664409,115941,bus
uZViVY6Um3V0logVGPxfiA,0.0022941306785,9,metro,0.000511679948793,113431,bus
uN84PXx7d5MbT6oSCmhZJA,0.00935379550824,9,metro,0.000323559901706,114761,bus
Zcf_Ll1bhYZMM-tdMUN9Ow,0.00762694296035,9,metro,0.000188723110545,113443,bus
OqAJmCNvqBN83X3pP-oVjA,0.0077045704053,7,metro,9.30619686122e-05,110534,bus
G_t-j_iRy3_6hYZiVoEwqA,0.00291001808415,10,metro,0.000867159299087,117432,bus
jl2eDqw81T44eGJ5PqxCLg,0.0107369505899,9,metro,0.000602162743786,115343,bus
q5zaxKDTNRYTvSwMVHm-CA,0.00192671394668,9,metro,0.000534024872943,113754,bus
s5SR0faaaE8PmiZjeIJv1Q,0.005570355512,10,metro,0.000610266277949,115941,bus
zca-aUYe9Q_yEIXeNCW7Ww,0.00863071390095,10,metro,0.000865470646539,115221,bus
4T6CsZE4BSTM2FCEOJkWMg,0.00823823398854,7,metro,0.000424762816163,111791,bus
dZm0Au2N6FpbjFi2o84lTA,0.00140721069139,9,metro,0.000262004828206,113753,bus
Mdh8U_K-gSPCxjWD5Md4eA,0.00837891356322,9,metro,0.000676312427794,114451,bus
-AydDtbScKj7TCrJ6gDKwg,0.00563486365496,9,metro,0.000671048738919,113122,bus
rV--G-Mi2jwxO9ZTj-Lb9A,0.00902485206139,9,metro,0.000225306302638,114761,bus
uULnedGyZbuYPRn8dEN-oQ,0.00179800136263,11,metro,0.000311903991636,118974,bus
8EfFCFsf78V4sew7a_-1DQ,0.001844485023,11,metro,0.000504231097806,119143,bus
vRUTOV1Ut7PYiZQg6bbSvQ,0.00610571832056,5,metro,0.0010112878967,144741,bus
g_RCTQuhSMJwFfDHKRVOqQ,0.00290188015776,29,metro,0.00022909223034,119854,bus
T5sjJYrlArW46ecxlbKZ2w,0.00829464409482,8,metro,0.000781777884053,112031,bus
LKJvFfz8PEQUbUZT663B6w,0.00131787142359,31,metro,0.00121096945817,143667,bus
6wijrP2gwfRCN5EWaZ9Qfg,0.00505542025948,31,metro,0.00122822229258,101391,bus
zpklQc_ZFmybXUYIm6w1Bg,0.00239296018562,29,metro,0.000486527542902,118881,bus
5C_sZn-WDvHWd-W8HY7fjw,0.00390058022349,11,metro,0.00163945816659,118102,bus
ZRUKeLzF2qTEVsS8tGyHPQ,0.01035715941,8,metro,0.00105048436011,111914,bus
0F9SlguwWGntcxX-ZG3CSA,0.00367507288771,13,metro,0.00171336392223,127123,bus
Q0kUJ41DwSrNgm0VGvdWDQ,0.00417968906499,11,metro,0.00146720492093,143207,bus
clAJn6wOvL4sDhXuChkDlQ,0.00835865990994,10,metro,0.00186753503045,114761,bus
CXl6rBmM8cnt6LeBEO1S4w,0.00402108315756,31,metro,0.000328364979872,116624,bus
u-KXKmItHtzNJOinNl3arA,0.00435270823741,62,metro,7.22357252358e-05,110431,bus
lL8mKPZ2WzT-VOoKDyKsNw,0.010626775534,8,metro,0.000173623875085,112633,bus
xX0WxtJxXOt-ctT7IVBc-A,0.0065951024776,10,metro,0.00123984615577,115941,bus
5PWdzbsHwfyAhFSw2idKDA,0.0175762581561,23,metro,0.000226459643204,122344,bus
ymLLrm2-Sv1SyUZfMPb4dg,0.00196088252835,9,metro,0.000308819834202,114062,bus
B46c5O0uZOHqop4U9vSrsg,0.000389911284781,29,metro,0.000814489171206,119564,bus
XQ8YhsAo2pKY6VTbw3d8mw,0.00241221774307,13,metro,0.000717431697089,118421,bus
FTlAwQqJIsh7ngF0GyG-sg,0.000947254712317,28,metro,0.000414197404625,132253,bus
JWPlUMDPY6hHZauVEC3kpA,0.00360240895097,13,metro,0.00236779881958,118761,bus
Jk6uWH4i-HQmpL1-ohfiTQ,0.00139839979977,27,metro,0.000547431274212,120084,bus
r2fKUQncL5TqS6iIcewtHg,0.00558742584023,9,metro,0.00108433044779,114324,bus
V3yjF3zcwCZPVijvfFQBuQ,0.000910316829468,10,metro,0.000591908210794,116927,bus
ALggEacBJY2i_m95_V07dQ,0.00601559388423,5,metro,0.000747926587306,144741,bus
adZEuEQCD2wj6rW_skD5lg,0.00672929788314,13,metro,0.000646437158576,131633,bus
RNyrsbHo5EORtMqy67xE0w,0.00173284196913,9,metro,0.000289235699732,113753,bus
RJd6m1GGdu3-pUmYXOxW1w,0.00645962675469,9,metro,0.000119299664712,113094,bus
f6aSCFgy5NJUicWpB0XWFg,0.00771922991237,2,metro,0.000343028045491,103794,bus
LAQITNMPzLUh0qHB5sUl9w,0.00261601817272,8,metro,0.000322750801702,144621,bus
VnthOlvl4XRUgxVFF528Ag,0.00140103474975,9,metro,0.000352082618135,114062,bus
AEjLandvIGsMyXIH2_Q6QA,0.0105484877101,7,metro,0.000484253621565,110221,bus
MNzsIutDbC2gk0-94rkKsg,0.00178994965571,30,metro,0.00124247654706,117811,bus
N1GZNS0W6_J-06BDlKRJ3A,0.00640167189802,5,metro,0.00104285180634,130273,bus
msbES6yT9Fibm-pg8gfemQ,0.00180069509358,14,metro,0.000686042578855,118253,bus
HFqH6JCFlG1IdYy-LzvDww,0.00439157317826,10,metro,0.000553703693324,117434,bus
Ij9akObM8Y_I--7jkKvE8A,0.00201466321752,13,metro,0.000201427108414,118421,bus
tStrc2zX1yIxSAXb4ZmK1g,0.00160965830225,6,metro,0.000321460806326,110261,bus
udqu4L9pHPlVT_r-jJbvRQ,0.00614206431259,9,metro,0.00103279718243,115191,bus
YS_UqZPJ3ksPFoVK-1woWw,0.00689537804403,9,metro,0.000857953943985,115198,bus
OOgTO_19aejtXhXjly9U4A,0.00267858488758,34,metro,0.000736587401463,115244,bus
Vhud7HXXJ4AcO3P3ByeIzw,0.0150060791015,49,metro,3.08058435978e-05,106652,bus
flbOzx2qP3M3F_AMRO8s5w,0.00202125052628,34,metro,0.00099324090229,115244,bus
6hraErARqWHhl51YPb6OGQ,0.00119485242603,55,metro,0.000462766161251,108041,bus
WD471zxxlrL7HeRINcyK_A,0.00562336645259,55,metro,0.000108049340568,107453,bus
Y_KOPqfPJ8xkMxiVXlz3Eg,0.00576298541469,35,metro,0.00167426876278,2200422,bus
xrPzf2fsktXjpOh1UgynbQ,0.00230501845763,55,metro,0.00052569410306,107748,bus
Kd9AG3RTpMPMEPNcedrLPQ,0.0207266164873,39,metro,0.00274860842906,2701404,bus
B-l0fgiilfqjvrfB8gAdxQ,0.0100770866435,60,metro,0.00148117130002,106571,bus
TwBJk4Dl0mGhkupXBtHFXg,0.00220831273374,33,metro,0.000384234472691,115924,bus
79_45LKCNMwf_EFKni3yQA,0.0120347556103,60,metro,0.000288018054984,106283,bus
KAJhfm3x6tzHUN3Dvytguw,0.000480650267864,15,metro,0.000513789528881,141553,bus
aRABHxVvDFj4uVKLxlvwxw,0.00210464561624,34,metro,0.00036563529644,114812,bus
7UX5bnjhXZcW7s56ECKcNg,0.00133822704197,55,metro,0.000739657285982,108041,bus
RkpzPfRcb4iZQRGGwBc5Mw,0.00239954103318,34,metro,0.000144290574885,115244,bus
4X4Z1SiwasUAAchfekO2Bw,0.00273848646153,32,metro,0.000280118010837,116194,bus
v7TTL6mjCRt2kBbNPoortg,0.00174774809397,33,metro,0.000926781635549,115534,bus
qcvFNvkneWv1zePa3Uq6-w,0.00333876116098,16,metro,0.00126566436705,116062,bus
orSTWbtbOqL1xsFIHclpcw,0.00262520951545,34,metro,0.000878595470058,114573,bus
8yCCPKCfv9wYSG7G1EcZMA,0.00275040058174,32,metro,0.00111037127125,116194,bus
ldqbS7koXcV_R1ncTGYO0Q,0.00136469663296,34,metro,0.000821169714493,114874,bus
rlAz_enWAh9MM2jkRkMsMw,0.00146579739391,15,metro,0.000477529056717,138105,bus
SVzMkTYIEjK9gSGnOBVvyw,0.00597948450286,35,metro,0.00118075286153,112712,bus
oeN92DJVnbg-IQPRjEBOZQ,0.000856575507474,35,metro,0.000232566549607,141403,bus
o9CAVmoY_AzUWeiSywrb2Q,0.000861105249088,34,metro,0.000213219722343,114566,bus
JHsKoE_h7tr-6Dubkp--ZA,0.00462184635508,33,metro,0.00141489636722,114632,bus
WhF9dNmm43ybMhvi0cOcWA,0.00389110510779,34,metro,0.00150287383369,115244,bus
BB4q2KKwqKKYobV1QbMObg,0.00322360706352,34,metro,0.0009909452558,115072,bus
PtkswoCSBSSEX2I_hopMaw,0.00260702543904,31,metro,0.000550151674686,117183,bus
PMUzFXq8MpyRus9E4KnRRA,0.00314671181394,59,metro,0.000668384799354,107652,bus
sf0aaEMyhvJXzm4uVQjhbg,0.00944658090317,35,metro,0.0014972006412,126389,bus
h1KBP0b_rst9Cj7EZoVIHg,0.00388013824109,16,metro,0.00127102327672,115742,bus
dbMpGh4p9dTxSn5lDSKE3w,0.00280353191364,36,metro,0.00102510478321,114902,bus
6GkoIpLf70UHbwoDgPAS_w,0.000831231616354,33,metro,0.000386151524673,115541,bus
nw-oVbAtXnQEyCOXObyong,0.002227620724,33,metro,4.4376683072e-05,115802,bus
eO0IBVrHOU3CezXieQ62SA,0.0884275057799,65,metro,0.00111612178995,3003447,bus
j0MQ9bbomqifALcp-n51yw,0.00362641033806,55,metro,0.000377817336819,107746,bus
4_kVaUnH9dPQaDg4nEElxg,0.00111024441453,33,metro,0.00108390103792,115542,bus
2CFeaioK5uHRVYOyloWRyg,0.00351625975863,34,metro,0.000126920014193,114044,bus
taZ1_DWvRkKp8-Pxw77E_g,0.000531003399231,49,metro,0.000324975399055,107462,bus
eOEDf0ravlF9FRDsNW8K0A,0.00132443698227,34,metro,0.000661019152532,114573,bus
M4aW1uOssDRq2vGCVnmNzw,0.00342742113112,34,metro,3.49744192188e-05,114044,bus
kBtdEbJoBLjgEgDXBJ9v7g,0.00476696244792,36,metro,0.00074030006078,144181,bus
rVrlWFC7fzZ6RjsybtHBHQ,0.00244505110786,33,metro,0.000976280553932,115484,bus
HLwN8pdoepWstI3iBZNM9A,0.00192262450833,15,metro,0.000676337933285,138105,bus
vqCGYrqXQdysNmCqtcWfVQ,0.00243812150026,35,metro,0.00103654794873,113843,bus
rqCH6wW665NnrHJju5Obww,0.00162575079578,33,metro,0.000609541343961,115147,bus
5wtxyOJCYHE5Dhnmxcyoeg,0.00393065277275,34,metro,0.000889928997169,115484,bus
J4Rh_Pi_knpkKOBjFHJBCA,0.00395250716634,32,metro,0.000885202858101,117096,bus
Nd4_ooFPQlB-5WGrysqu-A,0.00176816052721,51,metro,0.000415606364258,106463,bus
vcwXy8Tfp6B5XmIYLmGzRA,0.00397866369607,36,metro,0.00109891516534,115206,bus
PqY-AqwkkHMEIFl_5FP27A,0.00384915046472,14,metro,0.00101166086214,141463,bus
VkO17-z4-Ps7jM88zlD04Q,0.00312730102204,34,metro,0.000865061053372,114414,bus
reYXVQH0w2pv9Q6lvTPrHw,0.00404607148849,49,metro,0.00070653357316,106871,bus
egxS3LZ9hu2_rWeft9QhHA,0.00267352790104,15,metro,0.0010535683003,116722,bus
xoY7FjiQgrFYOIcdhAGhsA,0.00370850161116,15,metro,0.000417712820008,117092,bus
ZulmdtfskW1cwCBnRn-nFw,0.00391027038578,34,metro,0.00147703171598,115244,bus
QY-mEtmDGdUfHH-I-IRjQw,0.00459210387186,36,metro,0.00169018956628,115206,bus
D_FDV5-HZzkfVfuhwUSD4w,0.00330500994553,35,metro,0.000743432269954,126602,bus
kiFrvSe9TzlYWJgprQTpEg,0.0035854888788,16,metro,0.000510028332535,115492,bus
X6-f1v0WzsvoYZJIaYUv8Q,0.00296991819584,34,metro,0.000346448971711,115496,bus
nUkynd1gez3jqsa9oslTIQ,0.0020556014635,32,metro,0.0012399891112,116564,bus
l67DVGeFu1BA5b2QIwMqAQ,0.00290255112789,33,metro,0.000160089506215,115072,bus
rYqxi8mRF1gxYIJgmE12FA,0.00165001054845,32,metro,0.00128951689016,116194,bus
zvcJ_l8Smukw10dQxNbWLQ,0.00196353742006,33,metro,0.00103991970845,115923,bus
g5-9fVNjRBo-qXfm3GrvGg,0.0010329351819,34,metro,0.000376209901509,114566,bus
2gL-Mhq2zpesKfgEilD5BA,0.00224794453,16,metro,0.000738837336641,115742,bus
iGTMRxIP3MxMtEBN0b6NTg,0.00133641085374,34,metro,0.000728442839211,114874,bus
ifdB_oTP-FSfKbdUVrSWeA,0.00322651912747,33,metro,0.000889853853178,114634,bus
-TDNmBuVIywhoVLvWOnjFQ,0.00272055954722,60,metro,0.000113486783371,107792,bus
u3ONfQYP4CBStM4ZbBz8AA,0.00097176861958,14,metro,0.000707177382278,117521,bus
19PF5-slA5AxjRy8eBikVQ,0.00309258015256,33,metro,0.00152085147203,115484,bus
xQMpHcYKPBBgWgd-Orz3dw,0.00255068324181,33,metro,0.000812015393947,115924,bus
fzoKxhjYL3LD0QYklgxKnw,0.00166313614595,33,metro,0.000205821864731,115144,bus
OuGc_CYZ1Anx1wNIeZmyjg,0.00199048643553,32,metro,7.91495420125e-05,116462,bus
tHsDu9XnTdR7kLdXkzK4uw,0.00224009080174,33,metro,0.000330011211927,115921,bus
9Z6IsA_uRCbkd6vj6j4oBA,0.0029107403663,32,metro,0.00102396253838,116703,bus
OgbmQOU79dPunQNlzPzsEQ,0.000831231616354,33,metro,0.000386151524673,115541,bus
oIONHAGkvpjm_Zr9ztroLQ,0.00268262045211,33,metro,0.000893312201868,115924,bus
z-XkqoIWGBlenJWDgSBPAg,0.00113732789468,32,metro,0.000217501126431,116011,bus
pmKSlgc8j4Wd1eAmZuMi4A,0.003021081318,34,metro,0.000865070130102,115072,bus
UGixJyKGHLVdSepMvJ7G2w,0.00114941593864,35,metro,0.000836767590187,113413,bus
94tqDP9jqemQY3LzjeEOkA,0.00299930619543,34,metro,0.000900527869916,115072,bus
_uVa_LnA_TU4nfbaM9-6bQ,0.00138931349952,34,metro,0.00039828256301,114871,bus
TSqnLFfqvHvAzrh4qtUBwA,0.00329472221893,34,metro,0.00086802471163,115244,bus
7sg7Rhw9163kccOTCHa-jg,0.00296288691169,16,metro,0.000482310388463,116372,bus
UDlAc_lP-I0ITMoMZWHP3g,0.00112173431793,34,metro,0.00048123994015,114566,bus
DJ2kpzMiRn5DWLi9u6XUkw,0.00165001054845,32,metro,0.00128951689016,116194,bus
Pj5KZTS29wUPrRxWIEye2g,0.00713518542785,52,metro,0.000813715115995,104923,bus
pkKQAuRi6An04w8NZs9Sew,0.00173822362733,33,metro,0.00115216880829,115923,bus
b5quzbxKrYZBh5_wqzU4Bg,0.00250949982467,33,metro,0.000227189722481,115921,bus
QicQ1wyzsrhTJ6D7XN0B6Q,0.00112960941922,34,metro,0.000626588892336,114874,bus
G65-1ikYzfa2EQO0NCJgXw,0.00214527237664,59,metro,0.000373895667271,107654,bus
SSZ5ESIRKXTyxw4XbIkrZQ,0.00317459306682,34,metro,0.000893548174412,115244,bus
hLtb57TXKmBWegOCTrDzyA,0.000553697760513,34,metro,0.000495019201653,114612,bus
T-AJ5X1qt5uyBkWGV5OTgA,0.00487956324685,36,metro,0.00172274898926,115206,bus
tq06j0BiOfr0t2NfsHBxiw,0.003343084459,17,metro,0.000477766156193,115182,bus
ZjVHNh-fNE_yLt4WmFfNfw,0.00266991250793,32,metro,0.000885836328004,116564,bus
zfBj-27JseVvIdOla-kIaQ,0.00150097426028,32,metro,8.6890333177e-05,116222,bus
jNhw8VBxlI1enbmqJ6N1cg,0.00365087695903,15,metro,0.000894068884376,117096,bus
HzEllksaaZ9f9appJCRvfw,0.00310925432379,16,metro,0.000967818913841,116062,bus
zRg_Zh5z_RS36dx8Fxfe8Q,0.00693995914757,51,metro,0.000236041458216,105191,bus
lpTuLSEYYBuVCJQEH6TRyA,0.00298461698212,34,metro,0.000905055871202,114812,bus
Rj7QnT743BqwKDGmLhx2lQ,0.00176099013344,33,metro,0.000486230038149,115923,bus
z1I-my6svCC932iJHpkGEQ,0.00218966507942,33,metro,0.00032615756929,115924,bus
we3Hz1tUWFssx3YKNpsegQ,0.00357751092521,34,metro,0.00111935017757,114204,bus
vO85u4L651CRhiOv4Ouz8g,0.00123695161587,60,metro,0.000357993435686,107954,bus
QW813YMHbjGCCdX_VwWuig,0.00307855326087,16,metro,0.00107110362711,116062,bus
cPF72U2KCvwtXMUa_9DsCA,0.0174027547269,37,metro,0.00130327815028,120236,bus
6OTr2OQADwbA04BruS0qWQ,0.00389599818532,33,metro,0.000955372314863,116503,bus
lU6z_3ZgwQrKg0og3lD-WQ,0.00223944882505,31,metro,0.000939656128598,116743,bus
Ng4q4enwgeuSSYWUYfy3eA,0.00133359246024,49,metro,0.000213810313122,107394,bus
IvjXXVB0OYE7XAyECkYQsQ,0.0013030580532,33,metro,0.000834182288235,115541,bus
2hbyn_VXBL2dtuk15DhO3A,0.0213480433157,59,metro,0.00032251389119,2000517,bus
Ava5e1hLjDI-lHA_Q8KwSg,0.00561143163551,55,metro,0.000170073513518,107452,bus
nANcJhLZIi9E0y6ijx49GQ,0.00114941593864,35,metro,0.000836767590187,113413,bus
nerGkpqj5QAZhzeYYrfOUw,0.00111024441453,33,metro,0.00108390103792,115542,bus
2V3Vg7towuCOaNyH4xoy0Q,0.00402157754061,36,metro,8.85443426426e-05,115442,bus
0OhiWafyODzdWh4LR1Fphw,0.00368257688719,16,metro,0.00107316137183,115742,bus
9JaXk_9PPJVgmf0-_TEozA,0.0202402473206,59,metro,0.000789730333733,2001520,bus
z_8t0AeYl5l8IINwD2LfaA,0.0026092480162,33,metro,0.000541506241887,130593,bus
kqIP3gJqc5SSh19bVnJ1aw,0.00319415570222,33,metro,0.000446617565707,115072,bus
hX55G8mhA8zourswVJKAtA,0.00110218938936,55,metro,0.000530593300002,108041,bus
8cH4KTScAtuHtQj9_gLxNg,0.000984817368862,33,metro,0.000619010379559,115541,bus
FCc2t3iBWZ5lQM6CsFSVXQ,0.00327421172192,34,metro,0.000791054486107,115496,bus
hkJrU7khgFwwj7B4NwPXzw,0.00214174708358,32,metro,0.000573682638732,115994,bus
EH8nf6QuulriKVQFM0cN6w,0.00364669487756,32,metro,0.000516077833278,141543,bus
mq-jKj0SM2mvvXtdzL4tjw,0.00337357669248,33,metro,0.00150817973067,116062,bus
-bgbw5LcKJ97kumwljc8kw,0.0025819746184,37,metro,0.000877904852479,116451,bus
LQDs9gLgw539pzxneQ4U0Q,0.00310293152518,35,metro,0.000523647066255,114204,bus
S7xRbOD7oTUVgKFugVQkQg,0.0026092480162,33,metro,0.000541506241887,130593,bus
5ketACtfmzcqj9GcHnuH7w,0.00300173599105,34,metro,0.00103476700758,114634,bus
KJWSQr7EWjCCjC6-PF66AQ,0.00165001054845,32,metro,0.00128951689016,116194,bus
CnXQQCMuhbfhp3zpXQIIug,0.00290513940628,34,metro,0.000985253759184,114812,bus
Mcwft6N1utcgRIanFEbJiA,0.000613028751369,51,metro,0.000348392092334,106181,bus
AR2btPtIeLpguiO4HMPCGQ,0.00166581946801,33,metro,0.000403915461454,115923,bus
oY1EkXqpe95mVAHhyIvOXA,0.00160131828505,16,metro,0.000289787249541,116061,bus
eIxI8HjV64E-1hgNfS1F6A,0.00295777754467,33,metro,0.000861926549012,115072,bus
XXGiq0md7re7zKZ06Ft8mg,0.0022641693223,33,metro,0.00139166688544,115484,bus
